Farm,PlotNo,SpeciesName,variable,value
TMN,P379,DICsqu,CoverClass.25m,NA
TMN,P379,GENlig,CoverClass.25m,NA
TMN,P400,BEItaw,CoverClass.25m,3
TMN,P400,KNIexc,CoverClass.25m,NA
TMN,P400,ALEexc,CoverClass.25m,NA
TMN,P400,HEDarb,CoverClass.25m,NA
TMN,P400,RIPsca ,CoverClass.25m,NA
TMN,P400,MELram,CoverClass.25m,NA
TMN,P400,STRhet,CoverClass.25m,NA
TMN,P400,RHAsol,CoverClass.25m,NA
TMN,P400,PARhet,CoverClass.25m,NA
TMN,P400,GENlig,CoverClass.25m,NA
TMN,P400,COPgra,CoverClass.25m,NA
TMN,P400,PSEarb,CoverClass.25m,NA
TMN,P400,PODtot,CoverClass.25m,NA
TMN,P400,DACdac,CoverClass.25m,NA
TMN,P400,BRArep,CoverClass.25m,NA
TMN,P400,CYAdea,CoverClass.25m,NA
TMN,P400,METdif,CoverClass.25m,NA
TMN,P380,BEItaw,CoverClass.25m,NA
TMN,P380,KNIexc,CoverClass.25m,NA
TMN,P380,RIPsca,CoverClass.25m,NA
TMN,P380,MELram,CoverClass.25m,NA
TMN,P380,ALEexc,CoverClass.25m,NA
TMN,P380,METcol,CoverClass.25m,NA
TMN,P380,CYAdea,CoverClass.25m,NA
TMN,P380,RHAsol,CoverClass.25m,NA
TMN,P380,PARhet,CoverClass.25m,NA
TMN,P380,STRhet,CoverClass.25m,NA
TMN,P380,CARser,CoverClass.25m,NA
TMN,P380,HEDarb,CoverClass.25m,NA
TMN,P380,MUEaus,CoverClass.25m,NA
TMN,P380,CLEmat,CoverClass.25m,NA
TMN,P380,PODtot,CoverClass.25m,NA
TMN,P380,COPrha,CoverClass.25m,NA
TMN,P380,PENcor,CoverClass.25m,NA
TMN,P380,GENlig,CoverClass.25m,NA
TMN,P380,DACdac,CoverClass.25m,NA
TMN,P380,SCHdig,CoverClass.25m,NA
TMN,P358,PINrad,CoverClass.25m,7
TMN,P358,PHYoct,CoverClass.25m,NA
TMN,P358,CLEmat,CoverClass.25m,NA
TMN,P358,MUEaus,CoverClass.25m,NA
TMN,P358,BEItaw,CoverClass.25m,NA
TMN,P358,PODtot,CoverClass.25m,NA
TMN,P358,MELram,CoverClass.25m,NA
TMN,P358,HEDarb,CoverClass.25m,NA
TMN,P358,RUBUS,CoverClass.25m,NA
TMN,P359,PINrad,CoverClass.25m,5
TMN,P359,PODtot,CoverClass.25m,NA
TMN,P359,MELram,CoverClass.25m,NA
TMN,P359,METcol,CoverClass.25m,NA
TMN,P359,URTfer,CoverClass.25m,NA
TMN,P359,METper,CoverClass.25m,NA
TMN,P359,ALEexc,CoverClass.25m,NA
TMN,P359,RIPsca,CoverClass.25m,NA
TMN,P359,HEDarb,CoverClass.25m,NA
GFC,P382,PSEarb,CoverClass12.25m,NA
GFC,P382,PITten,CoverClass12.25m,NA
GFC,P382,MELram,CoverClass12.25m,NA
GFC,P382,CALtug,CoverClass12.25m,NA
GFC,P382,MYRaus,CoverClass12.25m,NA
GFC,P382,ARIser,CoverClass12.25m,NA
GFC,P382,SAMnig,CoverClass12.25m,NA
GFC,P382,PIPexc,CoverClass12.25m,NA
GFC,P382,FUCexc,CoverClass12.25m,NA
GFC,P382,CLEfoe,CoverClass12.25m,NA
GFC,P382,COPpro,CoverClass12.25m,NA
GFC,P382,MUEaus,CoverClass12.25m,NA
GFC,P382,PARhet,CoverClass12.25m,NA
GFC,P382,PENcor,CoverClass12.25m,NA
GFC,P418,ARIser,CoverClass12.25m,NA
GFC,P418,CORarb,CoverClass12.25m,NA
GFC,P418,SAMnig,CoverClass12.25m,NA
GFC,P418,PSEarb,CoverClass12.25m,NA
GFC,P418,PARhet,CoverClass12.25m,NA
GFC,P418,GRIlit,CoverClass12.25m,NA
GFC,P418,MELram,CoverClass12.25m,NA
GFC,P418,CALtug,CoverClass12.25m,NA
GFC,P418,COProb,CoverClass12.25m,NA
GFC,P418,PENcor,CoverClass12.25m,NA
GFC,P418,FUCper,CoverClass12.25m,NA
GFC,P347,PITten,CoverClass12.25m,NA
GFC,P347,LEPsco,CoverClass12.25m,NA
GFC,P347,PSEarb,CoverClass12.25m,NA
GFC,P347,MYOlae,CoverClass12.25m,NA
GFC,P347,OLEpan,CoverClass12.25m,NA
GFC,P347,MYRaus,CoverClass12.25m,NA
GFC,P347,MELram,CoverClass12.25m,NA
GFC,P347,CARaus,CoverClass12.25m,NA
GFC,P347,COProb,CoverClass12.25m,NA
GFC,P347,COPpro,CoverClass12.25m,NA
GFC,P347,PINrad,CoverClass12.25m,NA
GFC,P347,PRUNUS,CoverClass12.25m,NA
GFC,P346,PSEarb,CoverClass12.25m,NA
GFC,P346,DODvis,CoverClass12.25m,NA
GFC,P346,MELram,CoverClass12.25m,NA
GFC,P346,CORarb,CoverClass12.25m,NA
GFC,P346,PITten,CoverClass12.25m,NA
GFC,P346,MYRaus,CoverClass12.25m,NA
GFC,P346,OLEpan,CoverClass12.25m,NA
GFC,P346,COProb,CoverClass12.25m,NA
GFC,P346,COPpro,CoverClass12.25m,NA
GFC,P346,LEPsco,CoverClass12.25m,NA
GFC,P346,PIPexc,CoverClass12.25m,NA
GFC,P346,COTcoc,CoverClass12.25m,NA
GFC,P346,CORaus,CoverClass12.25m,NA
GFC,P346,PENcor,CoverClass12.25m,NA
GFC,P346,RUBsqu,CoverClass12.25m,NA
GFC,P346,PSEcra,CoverClass12.25m,NA
GFC,P273,OLEpan,CoverClass12.25m,NA
GFC,P273,MELram,CoverClass12.25m,NA
GFC,P273,PSEarb,CoverClass12.25m,NA
GFC,P273,LEPsco,CoverClass12.25m,NA
GFC,P273,PARhet,CoverClass12.25m,NA
GFC,P273,COProb,CoverClass12.25m,NA
GFC,P273,COTcoc,CoverClass12.25m,NA
GFC,P273,ROSrub,CoverClass12.25m,NA
GFC,P273,COPpro,CoverClass12.25m,NA
GFC,P273,CLEvit,CoverClass12.25m,NA
GFC,P273,PIPexc,CoverClass12.25m,NA
GFC,P273,PITten,CoverClass12.25m,NA
GFC,P273,MYRaus,CoverClass12.25m,NA
GFC,P273,DODvis,CoverClass12.25m,NA
GFC,P273,CARaus,CoverClass12.25m,NA
GFC,P273,PRUNUS,CoverClass12.25m,NA
GFC,P273,CORaus,CoverClass12.25m,NA
GFC,P273,PENcor,CoverClass12.25m,NA
GFC,P273,MUEaus,CoverClass12.25m,NA
GFC,P310,CARser,CoverClass12.25m,NA
GFC,P310,MELram,CoverClass12.25m,NA
GFC,P310,LEPsco,CoverClass12.25m,NA
GFC,P310,OLEpan,CoverClass12.25m,NA
GFC,P310,PITten,CoverClass12.25m,NA
GFC,P310,MYRaus,CoverClass12.25m,NA
GFC,P310,CALtug,CoverClass12.25m,NA
GFC,P310,PARhet,CoverClass12.25m,NA
GFC,P310,PIPexc,CoverClass12.25m,NA
GFC,P310,PSEarb,CoverClass12.25m,NA
GFC,P310,GRIlit,CoverClass12.25m,NA
GFC,P310,MYOlae,CoverClass12.25m,NA
GFC,P310,COPpro,CoverClass12.25m,NA
GFC,P310,COProb,CoverClass12.25m,NA
GFC,P310,PENcor,CoverClass12.25m,NA
GFC,P310,CORaus,CoverClass12.25m,NA
GFC,P310,PRUNUS,CoverClass12.25m,NA
GFC,P348,LEPsco,CoverClass12.25m,NA
GFC,P348,PSEarb,CoverClass12.25m,NA
GFC,P348,COPpro,CoverClass12.25m,NA
GFC,P348,COPpxr,CoverClass12.25m,NA
GFC,P348,COPrha,CoverClass12.25m,NA
GFC,P348,CLEpan,CoverClass12.25m,NA
GFC,P348,PITten,CoverClass12.25m,NA
GFC,P348,PARhet,CoverClass12.25m,NA
GFC,P348,PRUNUS,CoverClass12.25m,NA
GFC,P348,RUBsqu,CoverClass12.25m,NA
GFC,P348,CARaus,CoverClass12.25m,NA
GFC,P348,MUEcom,CoverClass12.25m,NA
GFC,P348,CARser,CoverClass12.25m,NA
GFC,P348,CLEfoe,CoverClass12.25m,NA
GFC,P348,PENcor,CoverClass12.25m,NA
GFC,P348,MELram,CoverClass12.25m,NA
GFC,????,CORaus,CoverClass12.25m,NA
GFC,????,PARhet,CoverClass12.25m,NA
GFC,????,MELram,CoverClass12.25m,NA
GFC,????,MUEaus,CoverClass12.25m,NA
GFC,????,CLEfoe,CoverClass12.25m,NA
GFC,????,CALtug,CoverClass12.25m,NA
GFC,????,MUEcom,CoverClass12.25m,NA
GFC,????,MYOlae,CoverClass12.25m,NA
GFC,????,COPpro,CoverClass12.25m,NA
GFC,????,PENcor,CoverClass12.25m,NA
GFC,????,PIPexc,CoverClass12.25m,NA
GFC,????,PITten,CoverClass12.25m,NA
GFC,????,ROSrub,CoverClass12.25m,NA
GFC,????,DODvis,CoverClass12.25m,NA
GFC,????,PSEarb,CoverClass12.25m,NA
GFC,????,MYRaus,CoverClass12.25m,NA
GFC,P383,HOHang,CoverClass12.25m,2
GFC,P383,PENcor,CoverClass12.25m,NA
GFC,P383,CARser,CoverClass12.25m,NA
GFC,P383,RUBsqu,CoverClass12.25m,NA
GFC,P383,MELram,CoverClass12.25m,NA
GFC,P383,COPpro,CoverClass12.25m,NA
GFC,P383,MYOlae,CoverClass12.25m,NA
GFC,P383,PODtot,CoverClass12.25m,NA
GFC,P383,GRIlit,CoverClass12.25m,NA
GFC,P383,SOPmic,CoverClass12.25m,NA
GFC,P383,PARhet,CoverClass12.25m,NA
GFC,P383,CALtug,CoverClass12.25m,NA
GFC,P383,PIPexc,CoverClass12.25m,NA
GFC,P383,MYRaus,CoverClass12.25m,NA
GFC,P383,CLEfoe,CoverClass12.25m,NA
GFC,P383,OLEavi,CoverClass12.25m,NA
GFC,P383,PSEarb,CoverClass12.25m,NA
GFC,P383,MUEcom,CoverClass12.25m,NA
GFC,P383,PITten,CoverClass12.25m,NA
GFC,P349,PSEarb,CoverClass12.25m,NA
GFC,P349,MELram,CoverClass12.25m,NA
GFC,P349,SAMnig,CoverClass12.25m,NA
GFC,P349,COPpro,CoverClass12.25m,NA
GFC,P349,CORarb,CoverClass12.25m,NA
GFC,P349,PENcor,CoverClass12.25m,NA
GFC,P349,PRUNUS,CoverClass12.25m,NA
GFC,P349,PITten,CoverClass12.25m,NA
GFC,P349,CALtug,CoverClass12.25m,NA
GFC,P349,MYOlae,CoverClass12.25m,NA
GFC,P349,PIPexc,CoverClass12.25m,NA
GFC,P349,MYRaus,CoverClass12.25m,NA
GFC,P349,PARhet,CoverClass12.25m,NA
GFC,P349,RUBsqu,CoverClass12.25m,NA
GFC,P349,MUEcom,CoverClass12.25m,NA
GFC,P349,COProb,CoverClass12.25m,NA
GFC,P349,PIPexc,CoverClass12.25m,NA
GFC,P107,LEPsco,CoverClass12.25m,NA
GFC,P107,DODvis,CoverClass12.25m,NA
GFC,P107,PITten,CoverClass12.25m,NA
GFC,P107,OLEpan,CoverClass12.25m,NA
GFC,P107,CARaus,CoverClass12.25m,NA
GFC,P107,COPpro,CoverClass12.25m,NA
GFC,P107,PSEarb,CoverClass12.25m,NA
GFC,P107,COPpro,CoverClass12.25m,NA
GFC,P107,MYOlae,CoverClass12.25m,NA
GFC,P107,ROSrub,CoverClass12.25m,NA
GFC,P107,PINrad,CoverClass12.25m,NA
GFC,P105,LEPsco,CoverClass12.25m,NA
GFC,P105,OLEpan,CoverClass12.25m,NA
GFC,P105,COPpro,CoverClass12.25m,NA
GFC,P105,PARhet,CoverClass12.25m,NA
GFC,P105,MUEcom,CoverClass12.25m,NA
GFC,P105,CARaus,CoverClass12.25m,NA
GFC,P105,MELram,CoverClass12.25m,NA
GFC,P105,PITten,CoverClass12.25m,NA
GFC,P75,LEPsco,CoverClass12.25m,NA
GFC,P75,CARaus,CoverClass12.25m,NA
GFC,P75,MUEcom,CoverClass12.25m,NA
GFC,P75,COPpro,CoverClass12.25m,NA
GFC,P75,ROSrub,CoverClass12.25m,NA
GFC,P173,LEPsco,CoverClass12.25m,NA
GFC,P173,CARaus,CoverClass12.25m,NA
GFC,P173,COPpro,CoverClass12.25m,NA
GFC,P173,PSEarb,CoverClass12.25m,NA
GFC,P173,COPpxr,CoverClass12.25m,NA
GFC,P173,MELram,CoverClass12.25m,NA
GFC,P173,PITten,CoverClass12.25m,NA
GFC,P173,PARhet,CoverClass12.25m,NA
GFC,P173,COPvir,CoverClass12.25m,NA
GFC,P173,CLEfoe,CoverClass12.25m,NA
GFC,P173,OLEpan,CoverClass12.25m,NA
GFC,P173,PENcor,CoverClass12.25m,NA
GFC,P173,MYOlae,CoverClass12.25m,NA
GFC,P173,ROSrub,CoverClass12.25m,NA
GFC,P173,PINrad,CoverClass12.25m,NA
GFC,P173,OLEavi,CoverClass12.25m,NA
GFC,P138,LEPsco,CoverClass12.25m,3
GFC,P138,MYOlae,CoverClass12.25m,NA
GFC,P138,PSEarb,CoverClass12.25m,NA
GFC,P138,DODvis,CoverClass12.25m,NA
GFC,P138,COPpro,CoverClass12.25m,NA
GFC,P138,PITten,CoverClass12.25m,NA
GFC,P138,CALtug,CoverClass12.25m,NA
GFC,P138,COProb,CoverClass12.25m,NA
GFC,P138,CARaus,CoverClass12.25m,NA
GFC,P138,CORaus,CoverClass12.25m,NA
GFC,P138,CORarb,CoverClass12.25m,NA
GFC,P138,OLEpan,CoverClass12.25m,NA
GFC,P138,MELram,CoverClass12.25m,NA
GFC,P138,COTcoc,CoverClass12.25m,NA
GFC,P138,ROSrub,CoverClass12.25m,NA
GFC,P138,PRUNUS,CoverClass12.25m,NA
GFC,P108,OLEpan,CoverClass12.25m,NA
GFC,P108,PITten,CoverClass12.25m,NA
GFC,P108,COPpro,CoverClass12.25m,NA
GFC,P108,CARaus,CoverClass12.25m,NA
GFC,P108,DODvis,CoverClass12.25m,NA
GFC,P108,PRUNUS,CoverClass12.25m,NA
GFC,P108,MELram,CoverClass12.25m,NA
GFC,P108,PSEarb,CoverClass12.25m,NA
GFC,P108,PARhet,CoverClass12.25m,NA
GFC,P108,MYOlae,CoverClass12.25m,NA
GFC,P108,COPpxr,CoverClass12.25m,NA
GFC,P108,COProb,CoverClass12.25m,NA
GFC,P109,COPpro,CoverClass12.25m,NA
GFC,P109,PARhet,CoverClass12.25m,NA
GFC,P109,CLEfoe,CoverClass12.25m,NA
GFC,P109,DIStou,CoverClass12.25m,NA
GFC,P109,COPpxr,CoverClass12.25m,NA
GFC,P109,PARcap,CoverClass12.25m,NA
GFC,P109,MUEcom,CoverClass12.25m,NA
GFC,P109,MUEaxi,CoverClass12.25m,NA
GFC,P109,CALtug,CoverClass12.25m,NA
GFC,P79,LEPsco,CoverClass12.25m,NA
GFC,P79,PARhet,CoverClass12.25m,NA
GFC,P79,CARaus,CoverClass12.25m,NA
GFC,P79,OLEpan,CoverClass12.25m,NA
GFC,P79,COPpro,CoverClass12.25m,NA
GFC,P79,MELram,CoverClass12.25m,NA
GFC,P79,COPpxr,CoverClass12.25m,NA
GFC,P79,PITten,CoverClass12.25m,NA
GFC,P79,CORaus,CoverClass12.25m,NA
GFC,P79,PSEarb,CoverClass12.25m,NA
GFC,P749,PITeug,CoverClass12.25m,2
GFC,P749,GRIlit,CoverClass12.25m,NA
GFC,P749,MELram,CoverClass12.25m,NA
GFC,P749,MUEaus,CoverClass12.25m,NA
GFC,P749,PSEarb,CoverClass12.25m,NA
GFC,P749,MYRaus,CoverClass12.25m,NA
GFC,P749,COPpro,CoverClass12.25m,NA
GFC,P749,CALtug,CoverClass12.25m,NA
GFC,P749,MELalp,CoverClass12.25m,NA
GFC,P749,MUEcom,CoverClass12.25m,NA
GFC,P751,MELram,CoverClass12.25m,3
GFC,P751,CARser,CoverClass12.25m,NA
GFC,P751,GRIlit,CoverClass12.25m,NA
GFC,P751,MUEaus,CoverClass12.25m,NA
GFC,P751,COPpro,CoverClass12.25m,NA
GFC,P751,URTfer,CoverClass12.25m,NA
GFC,P751,ROSrub,CoverClass12.25m,NA
GFC,P751,VERsal,CoverClass12.25m,NA
GFC,P751,PSEcra,CoverClass12.25m,NA
GFC,P751,PSEarb,CoverClass12.25m,NA
GFC,P751,FUCper,CoverClass12.25m,NA
GFC,P751,SOPmic,CoverClass12.25m,NA
GFC,P759,MELram,CoverClass12.25m,NA
GFC,P759,COPpro,CoverClass12.25m,NA
GFC,P759,MUEaus,CoverClass12.25m,NA
GFC,P759,PARhet,CoverClass12.25m,NA
GFC,P759,ILEmic,CoverClass12.25m,NA
GFC,P759,DIStou,CoverClass12.25m,NA
GFC,P759,SCAgen,CoverClass12.25m,NA
GFC,P759,CALtug,CoverClass12.25m,NA
GFC,P759,MELalp,CoverClass12.25m,NA
GFC,P759,URTfer,CoverClass12.25m,NA
GFC,P759,GRIlit,CoverClass12.25m,NA
GFC,P145,LEPsco,CoverClass12.25m,NA
GFC,P145,CARaus,CoverClass12.25m,NA
GFC,P145,COPpro,CoverClass12.25m,NA
GFC,P145,COPpxr,CoverClass12.25m,NA
GFC,P145,ROSrub,CoverClass12.25m,NA
GFC,P145,PITten,CoverClass12.25m,NA
GFC,P145,OLEpan,CoverClass12.25m,NA
GFC,P145,MELram,CoverClass12.25m,NA
GFC,P145,MYRaus,CoverClass12.25m,NA
GFC,P145,PENcor,CoverClass12.25m,NA
GFC,P145,PSEarb,CoverClass12.25m,NA
GFC,P145,MYOlae,CoverClass12.25m,NA
GFC,P145,PARhet,CoverClass12.25m,NA
GFC,P146,MELram,CoverClass12.25m,NA
GFC,P146,PENcor,CoverClass12.25m,NA
GFC,P146,OLEpan,CoverClass12.25m,NA
GFC,P146,PITten,CoverClass12.25m,NA
GFC,P146,CORaus,CoverClass12.25m,NA
GFC,P146,MUEaus,CoverClass12.25m,NA
GFC,P146,COPpro,CoverClass12.25m,NA
GFC,P146,DIStou,CoverClass12.25m,NA
GFC,P146,CARaus,CoverClass12.25m,NA
GFC,P146,PARhet,CoverClass12.25m,NA
GFC,P146,COPpxr,CoverClass12.25m,NA
GFC,P146,PSEarb,CoverClass12.25m,NA
KAI,Return1,AGAaus,CoverClass12.25m,6
KAI,Return1,PODtot,CoverClass12.25m,2
KAI,Return1,PHYtri,CoverClass12.25m,2
KAI,Return1,DACdac,CoverClass12.25m,NA
KAI,Return1,CLEmat,CoverClass12.25m,NA
KAI,Return1,PRUtax,CoverClass12.25m,NA
KAI,Return1,NESlan,CoverClass12.25m,NA
KAI,Return1,VITluc,CoverClass12.25m,NA
KAI,Return1,MYRaus,CoverClass12.25m,NA
KAI,Return1,RHOsap,CoverClass12.25m,NA
KAI,Return1,KNIexc,CoverClass12.25m,NA
KAI,Return1,HEDarb,CoverClass12.25m,NA
KAI,Return1,PSEcra,CoverClass12.25m,NA
KAI,Return1,CYAdea,CoverClass12.25m,NA
KAI,Return1,COProb,CoverClass12.25m,NA
KAI,Return1,COParb,CoverClass12.25m,NA
KAI,Return1,COPspa,CoverClass12.25m,NA
KAI,Return1,COPrha,CoverClass12.25m,NA
KAI,Return1,COPare,CoverClass12.25m,NA
KAI,Return1,LEUfas,CoverClass12.25m,NA
KAI,Return1,GENlig,CoverClass12.25m,NA
KAI,Return1,CORlae,CoverClass12.25m,NA
KAI,Return1,ALEexc,CoverClass12.25m,NA
KAI,Return1,DYSspe,CoverClass12.25m,NA
KAI,Return1,BEItar,CoverClass12.25m,NA
KAI,Return2,DACdac,CoverClass12.25m,5
KAI,Return2,METper,CoverClass12.25m,3
KAI,Return2,CORlae,CoverClass12.25m,5
KAI,Return2,MYRaus,CoverClass12.25m,2
KAI,Return2,CORaus,CoverClass12.25m,NA
KAI,Return2,CYAdea,CoverClass12.25m,NA
KAI,Return2,RHOsap,CoverClass12.25m,NA
KAI,Return2,MELram,CoverClass12.25m,NA
KAI,Return2,SCHdig,CoverClass12.25m,NA
KAI,Return2,VITluc,CoverClass12.25m,NA
KAI,Return2,ALEexc,CoverClass12.25m,NA
KAI,Return2,COPspa,CoverClass12.25m,NA
KAI,Return2,COPare,CoverClass12.25m,NA
KAI,Return2,GENlig,CoverClass12.25m,NA
KAI,Return2,BEItar,CoverClass12.25m,NA
KAI,Return2,DYSspe,CoverClass12.25m,NA
KAI,Return3,DACdac,CoverClass12.25m,5
KAI,Return3,ELAhoo,CoverClass12.25m,5
KAI,Return3,BEItar,CoverClass12.25m,5
KAI,Return3,RHOsap,CoverClass12.25m,2
KAI,Return3,CORlae,CoverClass12.25m,NA
KAI,Return3,SCHdig,CoverClass12.25m,NA
KAI,Return3,VITluc,CoverClass12.25m,NA
KAI,Return3,FREban,CoverClass12.25m,NA
KAI,Return3,CYAmed,CoverClass12.25m,NA
KAI,Return3,COPare,CoverClass12.25m,NA
KAI,Return3,CYAdea,CoverClass12.25m,NA
KAI,Return3,GENlig,CoverClass12.25m,NA
KAI,Return3,COPspa,CoverClass12.25m,NA
KAI,Return3,DYSspe,CoverClass12.25m,NA
KAI,Return3,ALEexc,CoverClass12.25m,NA
KAI,Return3,PIPexc,CoverClass12.25m,NA
KAI,Return3,KNIexc,CoverClass12.25m,NA
KAI,Return4,DACdac,CoverClass12.25m,1
KAI,Return4,PODtot,CoverClass12.25m,6
KAI,Return4,CORaus,CoverClass12.25m,NA
KAI,Return4,PSEcra,CoverClass12.25m,NA
KAI,Return4,COPare,CoverClass12.25m,NA
KAI,Return4,COPrha,CoverClass12.25m,NA
KAI,Return4,COParb,CoverClass12.25m,NA
KAI,Return4,NESlan,CoverClass12.25m,NA
KAI,Return4,MYRaus,CoverClass12.25m,NA
KAI,Return4,COProb,CoverClass12.25m,NA
KAI,Return4,PHYtri,CoverClass12.25m,NA
KAI,Return4,CARser,CoverClass12.25m,NA
KAI,Return4,CLEmat,CoverClass12.25m,NA
KAI,Return4,BEItar,CoverClass12.25m,NA
KAI,Return4,RHOsap,CoverClass12.25m,NA
KAI,Return5,DACdac,CoverClass12.25m,4
KAI,Return5,PODtot,CoverClass12.25m,4
KAI,Return5,GENlig,CoverClass12.25m,NA
KAI,Return5,LIGluc,CoverClass12.25m,NA
KAI,Return5,PSEcra,CoverClass12.25m,NA
KAI,Return5,MYRaus,CoverClass12.25m,NA
KAI,Return5,CYAdea,CoverClass12.25m,NA
KAI,Return5,COPspa,CoverClass12.25m,NA
KAI,Return5,COPrha,CoverClass12.25m,NA
KAI,Return5,COPare,CoverClass12.25m,NA
KAI,Return5,RHOsap,CoverClass12.25m,NA
KAI,Return5,CORlae,CoverClass12.25m,NA
KAI,Return5,PHYtri,CoverClass12.25m,NA
KAI,Return5,LEUfas,CoverClass12.25m,NA
KAI,Return5,CARser,CoverClass12.25m,NA
KAI,Return5,BEItar,CoverClass12.25m,NA
KAI,Return5,HEDarb,CoverClass12.25m,NA
KAI,Return5,VITluc,CoverClass12.25m,NA
KAI,Return5,METper,CoverClass12.25m,NA
KAI,Return6,DACdac,CoverClass12.25m,4
KAI,Return6,PHYtri,CoverClass12.25m,5
KAI,Return6,BEItar,CoverClass12.25m,3
KAI,Return6,KNIexc,CoverClass12.25m,4
KAI,Return6,CORlae,CoverClass12.25m,3
KAI,Return6,METper,CoverClass12.25m,2
KAI,Return6,RIPsca,CoverClass12.25m,3
KAI,Return6,MYRaus,CoverClass12.25m,4
KAI,Return6,RHOsap,CoverClass12.25m,4
KAI,Return6,CYAdea,CoverClass12.25m,NA
KAI,Return6,NESlan,CoverClass12.25m,NA
KAI,Return6,COPare,CoverClass12.25m,NA
KAI,Return6,COPspa,CoverClass12.25m,NA
KAI,Return6,PSEcra,CoverClass12.25m,NA
KAI,Return7,DACdac,CoverClass12.25m,5
KAI,Return7,VITluc,CoverClass12.25m,3
KAI,Return7,BEItar,CoverClass12.25m,5
KAI,Return7,CORlae,CoverClass12.25m,4
KAI,Return7,RHOsap,CoverClass12.25m,2
KAI,Return7,MYRaus,CoverClass12.25m,NA
KAI,Return7,PSEcra,CoverClass12.25m,NA
KAI,Return7,METful,CoverClass12.25m,NA
KAI,Return7,METper,CoverClass12.25m,NA
KAI,Return7,COPare,CoverClass12.25m,NA
KAI,Return7,COPrha,CoverClass12.25m,NA
KAI,Return7,DYSspe,CoverClass12.25m,NA
KAI,Return7,KNIexc,CoverClass12.25m,NA
KAI,Return8,DACdac,CoverClass12.25m,4
KAI,Return8,PHYtri,CoverClass12.25m,2
KAI,Return8,KNIexc,CoverClass12.25m,2
KAI,Return8,METful,CoverClass12.25m,1
KAI,Return8,PSEcra,CoverClass12.25m,2
KAI,Return8,MYRaus,CoverClass12.25m,NA
KAI,Return8,CYAdea,CoverClass12.25m,NA
KAI,Return8,NESlan,CoverClass12.25m,NA
KAI,Return8,COPare,CoverClass12.25m,NA
KAI,Return8,PODtot,CoverClass12.25m,NA
KAI,Return8,MUEcom,CoverClass12.25m,NA
KAI,Return8,GENlig,CoverClass12.25m,NA
KAI,Return8,METper,CoverClass12.25m,NA
KAI,Return8,MELram,CoverClass12.25m,NA
KAI,Return8,CORlae,CoverClass12.25m,NA
KAI,Return8,COPspa,CoverClass12.25m,NA
KAI,Return8,RHOsap,CoverClass12.25m,NA
KAI,Return8,VITluc,CoverClass12.25m,NA
KAI,Return8,COPrha,CoverClass12.25m,NA
KAI,Return8,BEItar,CoverClass12.25m,NA
KAI,Return8,ALEexc,CoverClass12.25m,NA
KAI,Return8,DYSspe,CoverClass12.25m,NA
GFC,P704,MELram,CoverClass12.25m,NA
GFC,P704,OLEpan,CoverClass12.25m,NA
GFC,P704,PSEcra,CoverClass12.25m,NA
GFC,P704,MYRaus,CoverClass12.25m,NA
GFC,P704,COPpro,CoverClass12.25m,NA
GFC,P716,GRIlit,CoverClass12.25m,6
GFC,P716,PSEcra,CoverClass12.25m,2
GFC,P716,MELram,CoverClass12.25m,2
GFC,P716,MYRaus,CoverClass12.25m,2
GFC,P716,PENcor,CoverClass12.25m,NA
GFC,P716,PIPexc,CoverClass12.25m,NA
GFC,P716,COPpro,CoverClass12.25m,NA
GFC,P716,PARhet,CoverClass12.25m,NA
GFC,P716,MUEcom,CoverClass12.25m,NA
GFC,P716,PITten,CoverClass12.25m,NA
GFC,P716,OLEpan,CoverClass12.25m,NA
GFC,P716,PSEarb,CoverClass12.25m,NA
GFC,P705,MELram,CoverClass12.25m,2
GFC,P705,PSEarb,CoverClass12.25m,1
GFC,P705,OLEpan,CoverClass12.25m,2
GFC,P705,MYRaus,CoverClass12.25m,NA
GFC,P705,PIPexc,CoverClass12.25m,NA
GFC,P705,COPpro,CoverClass12.25m,NA
GFC,P705,GRIlit,CoverClass12.25m,NA
GFC,P705,PARhet,CoverClass12.25m,NA
GFC,P675,SOPmic,CoverClass12.25m,NA
GFC,P675,MUEaus,CoverClass12.25m,NA
GFC,P675,COPpro,CoverClass12.25m,NA
GFC,P675,DIStou,CoverClass12.25m,NA
GFC,P675,MUEcom,CoverClass12.25m,NA
GFC,P462,COPpro,CoverClass12.25m,NA
GFC,P462,PARcap,CoverClass12.25m,NA
GFC,P462,DIStou,CoverClass12.25m,NA
GFC,P428,COPpro,CoverClass12.25m,NA
GFC,P428,DIStou,CoverClass12.25m,NA
GFC,P428,MUEcom,CoverClass12.25m,NA
GFC,P428,PITten,CoverClass12.25m,NA
GFC,P357,COPpro,CoverClass12.25m,NA
GFC,P357,DIStou,CoverClass12.25m,NA
GFC,P357,ROSrub,CoverClass12.25m,NA
GFC,P357,MUEcom,CoverClass12.25m,NA
GFC,P655,SALxfr,CoverClass12.25m,3
GFC,P655,URTfer,CoverClass12.25m,NA
GFC,P655,MUEaus,CoverClass12.25m,NA
GFC,P655,MELram,CoverClass12.25m,NA
GFC,P655,SAMnig,CoverClass12.25m,NA
GFC,P655,COPpro,CoverClass12.25m,NA
GFC,P655,GRIlit,CoverClass12.25m,NA
TMN,P282,PRUtax,CoverClass12.25m,7
TMN,P282,PODtot ,CoverClass12.25m,5
TMN,P282,PHYoct,CoverClass12.25m,NA
